ID,V2,V5,V6,DrivingStyle
DR_55326,2038,20125,5,Aggressive
DR_66092,1660,16896,6,Normal
DR_59956,1763,28356,6,Aggressive
DR_38977,2021,22814,5,Normal
DR_19774,1663,21317,6,Vague
DR_60692,1716,19485,6,Normal
DR_18100,1438,11463,6,Normal
DR_22762,1968,19075,5,Normal
DR_27137,673,4785,2,Normal
DR_15712,1695,20416,6,Normal
DR_53689,1715,19838,5,Aggressive
DR_29779,530,1880,2,Vague
DR_46771,572,2123,2,Aggressive
DR_47391,1963,17994,5,Normal
DR_37743,2005,15760,5,Normal
DR_63679,2018,16680,4,Normal
DR_44763,2019,20539,5,Normal
DR_51233,1805,14192,5,Normal
DR_50857,2051,25362,5,Normal
DR_57366,459,1569,2,Vague
DR_14927,1770,24441,6,Aggressive
DR_17771,1709,24842,6,Normal
DR_15187,2027,33119,6,Normal
DR_61711,1066,16331,3,Normal
DR_22819,1065,10285,2,Vague
DR_33857,1355,12380,5,Normal
DR_16873,2008,21215,5,Aggressive
DR_46045,684,1572,2,Vague
DR_41063,1673,16167,6,Vague
DR_47899,582,1994,2,Vague
DR_48459,1039,12637,2,Normal
DR_47613,1449,14231,6,Vague
DR_71005,1699,33362,6,Vague
DR_49909,1022,10480,2,Normal
DR_52550,1721,17761,6,Aggressive
DR_29783,1900,16504,4,Aggressive
DR_16889,569,1562,2,Vague
DR_22873,625,2394,2,Vague
DR_6586,833,3933,2,Normal
DR_70557,761,9516,2,Normal
DR_51080,1963,13174,5,Normal
DR_35361,714,2370,2,Normal
DR_23088,1725,18709,6,Aggressive
DR_62774,1635,17229,5,Normal
DR_40127,1026,5511,2,Normal
DR_55889,1675,9762,5,Normal
DR_41499,992,2267,3,Normal
DR_26728,639,2716,2,Normal
DR_25484,1724,19472,6,Normal
DR_47246,570,1560,2,Normal
DR_10975,1738,22425,6,Normal
DR_43810,1690,16916,5,Normal
DR_24787,640,1670,2,Normal
DR_14496,1694,23398,5,Normal
DR_10475,1514,8736,3,Normal
DR_70206,1705,8924,4,Normal
DR_43049,594,1709,2,Normal
DR_44094,583,1513,2,Normal
DR_68079,532,2467,2,Normal
DR_51660,598,1886,2,Vague
DR_73513,582,2181,2,Normal
DR_62042,527,1751,2,Aggressive
DR_12418,998,3820,4,Normal
DR_67905,617,1962,2,Normal
DR_11644,1675,9539,4,Vague
DR_61671,531,1721,2,Vague
DR_69076,568,1461,2,Vague
DR_57628,1681,24143,6,Normal
DR_68623,807,1883,3,Vague
DR_36997,2026,23304,6,Normal
DR_32292,608,1524,2,Vague
DR_12578,1663,7251,5,Vague
DR_35151,1736,13165,4,Vague
DR_14333,1730,18712,6,Aggressive
DR_42679,1451,3574,4,Vague
DR_14002,2043,24564,6,Aggressive
DR_56887,1958,18829,6,Aggressive
DR_10013,1709,18599,6,Vague
DR_58928,625,1401,2,Vague
DR_45304,1416,10334,6,Normal
DR_33064,1733,19741,6,Aggressive
DR_37012,558,1805,2,Vague
DR_61881,892,1822,4,Aggressive
DR_72888,2078,19593,6,Vague
DR_66000,1752,18025,5,Aggressive
DR_63710,1646,6976,5,Vague
DR_55766,1722,12404,5,Vague
DR_26794,2043,17841,5,Vague
DR_28687,1970,11840,5,Normal
DR_55484,2023,15648,5,Aggressive
DR_67241,1497,4796,6,Vague
DR_70524,1924,7644,5,Normal
DR_53186,1685,21254,5,Normal
DR_75253,2018,16824,6,Normal
DR_46805,1964,11543,5,Normal
DR_20581,581,1928,2,Vague
DR_17449,1378,7835,5,Vague
DR_34899,578,1546,2,Vague
DR_21032,576,873,2,Vague
DR_30278,932,2680,2,Vague
DR_27508,622,2265,2,Vague
DR_43184,1589,16821,4,Normal
DR_71563,734,2325,2,Normal
DR_51555,797,1562,2,Normal
DR_44472,1756,14171,4,Aggressive
DR_61155,1071,6961,2,Normal
DR_33958,608,1913,2,Normal
DR_51288,585,1568,2,Normal
DR_27714,571,1850,2,Normal
DR_47930,521,1431,2,Normal
DR_52098,632,1027,2,Aggressive
DR_12924,861,4894,2,Normal
DR_50943,1695,8966,4,Normal
DR_50594,613,2050,2,Normal
DR_68075,1721,20181,6,Aggressive
DR_64606,570,2367,2,Normal
DR_30385,567,1244,2,Aggressive
DR_60380,603,2030,2,Vague
DR_71598,560,2262,2,Normal
DR_55081,617,1608,2,Normal
DR_53099,613,1741,2,Vague
DR_17062,546,2371,2,Vague
DR_51390,559,2088,2,Normal
DR_42074,530,1685,2,Vague
DR_33971,547,1736,2,Normal
DR_11170,557,1932,2,Vague
DR_56282,554,1974,2,Vague
DR_10359,532,1729,2,Vague
DR_19394,521,1517,2,Vague
DR_65173,548,2389,2,Normal
DR_22892,517,1907,2,Vague
DR_38216,553,1804,2,Vague
DR_58175,559,2093,2,Vague
DR_31809,560,1908,2,Normal
DR_19711,561,2171,2,Vague
DR_16326,618,2794,2,Vague
DR_53108,594,1539,2,Vague
DR_60521,548,2102,2,Vague
DR_30613,590,2498,2,Vague
DR_24162,1134,2434,4,Normal
DR_22147,653,2733,2,Vague
DR_11224,2021,20068,5,Aggressive
DR_29837,554,2299,2,Vague
DR_7501,995,2445,3,Vague
DR_24379,1729,20344,6,Aggressive
DR_67149,1690,23011,6,Vague
DR_49822,2012,21627,5,Aggressive
DR_5128,1475,4977,6,Vague
DR_6930,781,3335,2,Normal
DR_6908,1686,29190,6,Vague
DR_12406,1696,29391,6,Aggressive
DR_57340,1471,16004,6,Normal
DR_53878,554,1674,2,Vague
DR_19102,2008,19503,5,Aggressive
DR_36060,1712,15999,6,Aggressive
DR_67373,2009,19467,5,Vague
DR_45366,1974,17230,6,Aggressive
DR_18608,1636,13192,5,Normal
DR_46620,639,2236,2,Normal
DR_34558,673,3827,2,Vague
DR_73337,577,2133,2,Normal
DR_27702,1698,17867,4,Vague
DR_49121,528,1662,2,Normal
DR_46537,526,1414,2,Normal
DR_20041,538,515,2,Normal
DR_36736,1580,9099,5,Normal
DR_18271,574,1850,2,Aggressive
DR_72952,646,2157,2,Normal
DR_18021,550,1787,2,Normal
DR_64962,545,1415,2,Normal
DR_68249,909,3387,3,Normal
DR_73397,597,2041,2,Normal
DR_23713,568,1903,2,Normal
DR_65305,577,2202,2,Normal
DR_12438,553,1791,2,Normal
DR_31169,548,2431,2,Normal
DR_63206,543,1789,2,Normal
DR_38280,577,2607,2,Normal
DR_64566,580,2682,2,Aggressive
DR_4659,605,2617,2,Normal
DR_44965,555,2553,2,Normal
DR_22327,582,1852,2,Vague
DR_14740,553,1951,2,Vague
DR_17671,610,2180,2,Vague
DR_63971,561,2205,2,Vague
DR_24695,556,1905,2,Normal
DR_20254,1677,15400,5,Vague
DR_42483,837,1369,3,Vague
DR_34607,602,1988,2,Vague
DR_36390,612,2555,2,Normal
DR_20525,869,3544,3,Normal
DR_57883,627,150,2,Vague
DR_38824,626,3099,2,Vague
DR_4439,602,2977,2,Normal
DR_25739,574,3508,2,Vague
DR_64528,594,2319,2,Vague
DR_4382,593,2156,2,Vague
DR_39277,622,2430,2,Normal
DR_36637,621,2497,2,Vague
DR_49178,582,1819,2,Vague
DR_14314,895,3249,4,Vague
DR_41652,623,2285,2,Normal
DR_14959,563,3632,2,Normal
DR_14218,653,4236,2,Vague
DR_49785,557,2103,2,Normal
DR_34101,505,2163,2,Normal
DR_55036,533,2224,2,Normal
DR_67776,462,784,2,Vague
DR_43891,604,3230,2,Normal
DR_28255,573,2160,2,Vague
DR_11819,589,2779,2,Normal
DR_24577,594,2082,2,Vague
DR_61990,583,2097,2,Normal
DR_4872,586,2685,2,Normal
DR_33922,980,5778,4,Normal
DR_20424,544,2063,2,Normal
DR_50207,700,2947,2,Normal
DR_55822,542,1657,2,Normal
DR_58429,939,10295,3,Vague
DR_49988,610,1981,2,Vague
DR_56831,523,2069,2,Normal
DR_17568,557,1354,2,Aggressive
DR_33718,556,1836,2,Vague
DR_36015,498,1809,2,Vague
DR_52901,1400,13261,5,Normal
DR_28287,547,2992,3,Normal
DR_54043,651,2151,2,Aggressive
DR_44797,775,693,3,Normal
DR_67818,555,1954,2,Normal
DR_65975,588,1932,2,Normal
DR_7341,560,2186,2,Normal
DR_24909,547,1611,2,Normal
DR_43641,667,2454,2,Normal
DR_74748,506,1427,2,Aggressive
DR_47160,572,2339,2,Normal
DR_53401,568,2077,2,Normal
DR_42977,594,2226,2,Normal
DR_26009,575,1942,2,Normal
DR_4430,566,1547,2,Normal
DR_32475,531,2019,2,Normal
DR_47861,559,2091,2,Vague
DR_55826,548,1780,2,Normal
DR_36572,551,1855,2,Aggressive
DR_39854,524,1489,2,Vague
DR_40513,542,1442,2,Vague
DR_30517,560,2093,2,Vague
DR_72035,588,1595,2,Normal
DR_4431,535,1602,2,Vague
DR_62349,570,1875,2,Normal
DR_46086,589,2125,2,Vague
DR_67066,544,1786,2,Vague
DR_4159,549,1631,2,Normal
DR_65632,607,1867,2,Vague
DR_61332,530,1739,2,Normal
DR_4645,496,1351,2,Vague
DR_39502,579,2431,2,Normal
DR_55191,1665,29324,6,Vague
DR_18743,514,1235,2,Normal
DR_11362,592,1500,2,Vague
DR_37164,1706,25171,6,Normal
DR_65071,1352,6891,5,Normal
DR_39509,583,1390,2,Normal
DR_12101,541,1970,2,Normal
DR_65542,1719,19450,6,Vague
DR_5533,1718,25902,6,Normal
DR_63179,1412,7782,6,Vague
DR_67096,1012,2017,3,Normal
DR_23583,1344,10234,6,Vague
DR_38611,1748,20973,6,Aggressive
DR_59358,588,2495,2,Vague
DR_29667,1714,27596,6,Aggressive
DR_17485,579,1437,2,Vague
DR_5226,1785,11045,4,Normal
DR_54144,2033,27648,6,Aggressive
DR_72957,2049,22775,6,Normal
DR_10934,695,7822,3,Normal
DR_71307,2042,17932,5,Normal
DR_22887,2075,25217,6,Aggressive
DR_4743,703,2067,2,Vague
DR_21375,911,2848,3,Normal
DR_71225,2107,21975,6,Aggressive
DR_73106,624,2811,2,Vague
DR_47993,640,2142,2,Vague
DR_11552,676,4578,2,Vague
DR_5869,568,1810,2,Normal
DR_60266,892,11233,3,Normal
DR_33238,1260,6281,2,Normal
DR_45647,545,1477,2,Normal
DR_73599,1692,22479,5,Normal
DR_13023,1809,17581,5,Normal
DR_16232,640,2693,2,Normal
DR_41155,550,1394,2,Normal
DR_22676,854,4081,2,Normal
DR_66234,1027,6912,2,Aggressive
DR_28778,520,1611,2,Normal
DR_32352,1710,15254,4,Normal
DR_63147,935,2413,4,Normal
DR_48926,1624,10763,5,Normal
DR_53929,1683,20177,5,Normal
DR_12987,1741,21930,6,Normal
DR_52225,597,1940,2,Normal
DR_60258,544,1580,2,Vague
DR_12422,568,2193,2,Vague
DR_18698,1695,18053,6,Vague
DR_46037,1693,9715,4,Vague
DR_7246,609,1422,2,Vague
DR_54710,1748,13844,4,Normal
DR_16838,1689,9749,5,Normal
DR_18816,1703,10578,4,Normal
DR_10607,548,2107,2,Normal
DR_58198,570,1566,2,Vague
DR_56471,962,1762,3,Vague
DR_50341,1705,23475,6,Vague
DR_53633,1705,16255,5,Vague
DR_18492,1699,16498,5,Normal
DR_38344,2013,17293,5,Vague
DR_54671,1727,14591,6,Aggressive
DR_63157,2017,20330,5,Vague
DR_25522,1705,14888,6,Aggressive
DR_5098,1771,20261,6,Normal
DR_51543,2001,18592,5,Aggressive
DR_12158,1591,8743,5,Normal
DR_59899,1711,19701,6,Aggressive
DR_52935,1005,7573,2,Vague
DR_35894,2029,25066,6,Vague
DR_53187,1698,20491,6,Aggressive
DR_47858,1729,13695,6,Aggressive
DR_17310,1117,9082,2,Vague
DR_12681,1714,18710,4,Aggressive
DR_36719,539,2191,2,Normal
DR_65844,1704,24366,6,Normal
DR_41454,1966,13801,6,Aggressive
DR_6972,2018,15522,6,Normal
DR_14400,1713,19569,5,Aggressive
DR_37433,1964,21479,6,Normal
DR_36157,1932,13085,5,Aggressive
DR_38311,1712,24058,6,Normal
DR_72880,2031,16582,5,Vague
DR_14140,1882,7133,5,Normal
DR_72564,1693,20488,6,Vague
DR_33044,2126,19634,5,Aggressive
DR_74836,2033,22304,6,Normal
DR_64647,589,2343,2,Normal
DR_35202,2022,18384,6,Normal
DR_32535,498,1323,2,Vague
DR_10427,1615,19804,6,Vague
DR_48742,946,2133,4,Normal
DR_13203,617,2071,2,Vague
DR_39402,581,1825,2,Vague
DR_62594,705,2328,2,Normal
DR_53168,561,1802,2,Vague
DR_46124,1078,2914,4,Vague
DR_42879,716,2833,2,Aggressive
DR_46878,1107,2798,3,Aggressive
DR_52676,710,2340,2,Normal
DR_11682,967,11118,2,Normal
DR_66951,1737,11856,4,Aggressive
DR_31438,1020,2534,4,Aggressive
DR_73189,1070,13406,3,Normal
DR_19954,601,1918,2,Normal
DR_5876,586,1724,2,Aggressive
DR_50911,574,2091,2,Normal
DR_16863,1699,17433,5,Aggressive
DR_46282,1030,6495,2,Normal
DR_11114,583,1675,2,Aggressive
DR_52568,650,2405,2,Normal
DR_28037,1678,15353,4,Normal
DR_23001,1723,18647,6,Normal
DR_20920,993,6285,2,Normal
DR_13841,1705,19887,5,Aggressive
DR_6671,1699,14205,6,Normal
DR_38227,897,2540,3,Aggressive
DR_13291,847,3859,2,Vague
DR_72889,986,8269,2,Normal
DR_20704,546,1565,2,Normal
DR_63419,614,2191,2,Vague
DR_36056,1671,24212,6,Normal
DR_41414,609,2199,2,Vague
DR_41583,621,2090,2,Vague
DR_60349,1678,13456,5,Vague
DR_17084,1043,9552,2,Normal
DR_31258,1671,21944,5,Normal
DR_13465,798,17793,3,Vague
DR_44713,1659,13376,6,Vague
DR_59006,1775,17102,6,Normal
DR_56922,1637,9083,5,Vague
DR_4984,601,2070,2,Vague
DR_25888,1698,25041,6,Vague
DR_68611,1737,28622,6,Vague
DR_72280,760,3660,3,Normal
DR_14983,1777,18651,4,Aggressive
DR_4426,629,2208,2,Normal
DR_74401,1706,21757,6,Vague
DR_72171,1698,20217,6,Normal
DR_12939,563,2084,2,Vague
DR_55211,1686,27354,6,Vague
DR_48456,2018,26722,5,Aggressive
DR_44139,1708,26982,6,Normal
DR_46410,1994,24128,6,Normal
DR_57069,2013,16916,4,Vague
DR_15844,1645,17919,5,Normal
DR_28499,610,2418,2,Vague
DR_74409,1907,15030,6,Normal
DR_62699,2062,36176,6,Vague
DR_10773,1724,30699,6,Aggressive
DR_17369,2037,41316,6,Aggressive
DR_25497,1768,37963,6,Aggressive
DR_60698,1949,27941,6,Aggressive
DR_70729,500,1924,2,Normal
DR_49632,1666,21637,6,Vague
DR_60477,1984,26915,5,Aggressive
DR_49086,1654,19715,6,Normal
DR_10182,695,2801,2,Vague
DR_42233,1687,16970,4,Normal
DR_66189,556,2587,2,Normal
DR_49145,1723,26962,5,Aggressive
DR_54971,538,2443,2,Vague
DR_5546,652,2660,2,Vague
DR_55451,908,2165,3,Vague
DR_68095,726,3244,2,Vague
DR_74321,618,2939,2,Normal
DR_69057,1761,20771,5,Aggressive
DR_27380,493,1532,2,Normal
DR_10002,552,2027,2,Normal
DR_63829,607,2279,2,Normal
DR_12503,1710,23585,6,Normal
DR_71946,1712,16235,6,Aggressive
DR_43435,573,2129,2,Normal
DR_29360,544,2235,2,Normal
DR_58415,1054,8379,2,Normal
DR_57543,588,2277,2,Normal
DR_37398,542,1597,2,Aggressive
DR_47582,621,2746,2,Normal
DR_42596,1719,17018,4,Normal
DR_42038,541,2243,2,Normal
DR_32240,680,2912,2,Normal
DR_11356,1006,3131,3,Vague
DR_67100,589,1788,2,Vague
DR_28340,540,2023,2,Normal
DR_61348,1483,21294,6,Normal
DR_47055,938,2163,4,Normal
DR_70850,503,1352,2,Normal
DR_20646,1196,12679,3,Normal
DR_30556,582,2061,2,Vague
DR_13348,549,1750,2,Vague
DR_55740,539,1909,2,Vague
DR_35843,440,1379,2,Vague
DR_32557,583,2015,2,Vague
DR_46584,553,2134,2,Normal
DR_37278,1658,34386,6,Vague
DR_15730,530,1391,2,Vague
DR_31835,617,2143,2,Normal
DR_5090,1738,13039,5,Aggressive
DR_28909,1677,21995,6,Normal
DR_15516,2001,20402,5,Vague
DR_67605,1765,26132,6,Aggressive
DR_47839,1692,18257,6,Vague
DR_28926,1640,34109,6,Vague
DR_74062,1696,14325,5,Normal
DR_22839,621,1935,2,Vague
DR_64634,546,1899,2,Vague
DR_17522,1461,13625,6,Vague
DR_29473,1686,16602,6,Normal
DR_7287,1684,20719,6,Normal
DR_61248,562,2014,2,Normal
DR_23364,2054,27591,6,Normal
DR_43367,1996,20537,5,Aggressive
DR_23391,421,982,2,Vague
DR_43860,2074,20546,6,Normal
DR_30195,1659,12977,5,Vague
DR_23021,1476,7542,5,Normal
DR_49990,1698,22953,6,Aggressive
DR_60314,1695,20489,6,Vague
DR_53508,1649,14461,4,Vague
DR_47020,609,1958,2,Vague
DR_60950,1041,3776,3,Normal
DR_13733,659,2150,2,Vague
DR_50447,640,2527,2,Vague
DR_61981,667,2439,2,Normal
DR_73102,657,2541,2,Normal
DR_33892,892,1958,3,Normal
DR_60733,599,2072,2,Vague
DR_70067,707,3010,2,Vague
DR_67283,692,2946,2,Normal
DR_63648,1696,28712,6,Normal
DR_30958,539,2183,2,Aggressive
DR_20951,578,1775,2,Normal
DR_12150,524,1120,2,Normal
DR_62311,539,1915,2,Normal
DR_21659,913,4872,2,Normal
DR_70368,931,6484,2,Normal
DR_63257,1708,14938,5,Normal
DR_20751,636,2164,2,Normal
DR_67273,1737,27271,6,Normal
DR_21228,552,1917,2,Vague
DR_4258,584,2371,2,Normal
DR_37996,558,1594,2,Vague
DR_39261,1664,16359,5,Vague
DR_23885,563,1912,2,Normal
DR_24946,593,2397,2,Vague
DR_72782,1750,26006,6,Vague
DR_61178,554,1827,2,Normal
DR_44764,1238,7714,4,Vague
DR_48841,570,1692,2,Vague
DR_20824,623,2733,2,Vague
DR_54438,1713,19155,6,Aggressive
DR_10899,740,2806,2,Normal
DR_20090,575,1734,2,Vague
DR_65110,1728,16062,6,Vague
DR_40669,1706,25851,6,Normal
DR_49595,781,2958,2,Vague
DR_35270,506,1723,2,Vague
DR_10316,1713,22097,6,Normal
DR_23668,554,2144,2,Normal
DR_66217,1686,23741,6,Vague
DR_26771,595,2227,2,Vague
DR_18354,1962,17172,6,Vague
DR_32057,2028,19705,5,Vague
DR_12472,2035,16411,5,Normal
DR_51566,1954,22695,6,Normal
DR_71233,1700,18542,5,Aggressive
DR_51963,1710,17533,5,Aggressive
DR_16910,2059,18963,5,Normal
DR_52563,592,2019,2,Normal
DR_13684,1710,23717,6,Vague
DR_5934,1729,19153,6,Vague
DR_70720,978,1895,2,Vague
DR_33937,1669,22370,6,Normal
DR_19836,1979,8265,5,Aggressive
DR_33956,2012,18391,5,Vague
DR_38573,2012,20384,6,Normal
DR_53137,2069,15773,6,Normal
DR_59891,585,1604,2,Vague
DR_12243,946,6979,4,Normal
DR_23329,626,2491,2,Vague
DR_58907,567,2288,2,Vague
DR_73527,1669,17319,6,Vague
DR_25972,1707,16524,5,Normal
DR_41674,840,2192,3,Vague
DR_69759,598,1635,2,Vague
DR_18419,596,2296,2,Normal
DR_63259,528,1811,2,Normal
DR_52880,749,3854,2,Normal
DR_21396,548,1653,2,Aggressive
DR_73436,569,1845,2,Normal
DR_41132,567,1672,2,Normal
DR_51122,868,1943,3,Normal
DR_29668,547,1650,2,Normal
DR_5115,568,1961,2,Normal
DR_71694,550,1651,2,Normal
DR_48618,584,2286,2,Aggressive
DR_4392,576,1558,2,Normal
DR_12288,490,1269,2,Normal
DR_20458,547,1831,2,Vague
DR_66998,569,1737,2,Vague
DR_44020,539,1885,2,Normal
DR_55790,557,1894,2,Vague
DR_54449,544,1798,2,Vague
DR_67878,531,1463,2,Vague
DR_69239,525,1753,2,Vague
DR_25643,522,1291,2,Vague
DR_59203,552,1457,2,Vague
DR_53588,588,1685,2,Vague
DR_70027,504,1440,2,Normal
DR_4764,519,1234,2,Normal
DR_6430,529,1629,2,Aggressive
DR_50368,540,1645,2,Normal
DR_39706,529,1785,2,Normal
DR_53651,547,1615,2,Vague
DR_23363,568,1752,2,Vague
DR_4579,533,1606,2,Vague
DR_58354,540,1673,2,Normal
DR_45263,587,2415,2,Vague
DR_41594,542,1653,2,Vague
DR_34805,540,1677,2,Normal
DR_34562,543,1603,2,Vague
DR_26320,574,2041,2,Normal
DR_52547,569,1675,2,Vague
DR_43251,557,1827,2,Normal
DR_68017,586,2184,2,Vague
DR_36948,536,1996,2,Vague
DR_64865,563,1773,2,Normal
DR_34922,547,1733,2,Normal
DR_67216,513,2326,2,Vague
DR_58985,506,1599,2,Normal
DR_45958,562,1415,2,Aggressive
DR_51906,530,1568,2,Vague
DR_6370,2034,21895,6,Vague
DR_28142,1634,20743,6,Vague
DR_61075,627,2956,2,Vague
DR_38576,523,1705,2,Normal
DR_12931,1722,18000,5,Aggressive
DR_14818,1050,6006,2,Normal
DR_58677,1162,2124,4,Aggressive
DR_7005,607,1580,2,Vague
DR_25988,494,1684,2,Normal
DR_27945,540,2414,2,Vague
DR_58997,716,3205,2,Normal
DR_41041,936,2708,4,Vague
DR_31143,540,1873,2,Vague
DR_22770,516,1690,2,Vague
DR_64357,569,1919,2,Normal
DR_38140,534,2339,2,Vague
DR_54134,588,1694,2,Vague
DR_55109,519,1597,2,Normal
DR_70982,1774,29617,6,Vague
DR_67114,538,2082,2,Aggressive
DR_36115,565,1566,2,Aggressive
DR_23714,627,2330,2,Normal
DR_34438,549,1225,2,Normal
DR_26422,579,1700,2,Aggressive
DR_74180,558,1958,2,Normal
DR_33025,565,1465,2,Normal
DR_65571,525,1533,2,Normal
DR_61438,546,1384,2,Normal
DR_31401,551,1825,2,Normal
DR_74831,546,1935,2,Normal
DR_18240,581,1897,2,Normal
DR_65030,552,1613,2,Normal
DR_54545,555,1363,2,Normal
DR_30435,537,1795,2,Normal
DR_48253,526,2150,2,Vague
DR_43259,584,2015,2,Vague
DR_71416,552,1992,2,Vague
DR_67584,558,2069,2,Vague
DR_5210,573,1794,2,Vague
DR_42657,562,1422,2,Vague
DR_69807,558,1546,2,Vague
DR_18530,550,1808,2,Vague
DR_58259,556,1292,2,Vague
DR_34393,520,1300,2,Aggressive
DR_75093,535,1357,2,Normal
DR_51851,593,2286,2,Vague
DR_67561,582,2003,2,Vague
DR_18924,538,1711,2,Vague
DR_64050,535,1227,2,Vague
DR_39985,578,1238,2,Vague
DR_24131,552,871,2,Normal
DR_60803,508,1484,2,Normal
DR_38489,551,1664,2,Vague
DR_16369,574,1723,2,Normal
DR_65016,567,1735,2,Aggressive
DR_17148,544,1906,2,Normal
DR_25156,548,2599,2,Vague
DR_21426,558,1595,2,Normal
DR_45817,548,2179,2,Normal
DR_39089,546,1336,2,Aggressive
DR_25947,555,1646,2,Normal
DR_22927,575,1708,2,Vague
DR_18942,563,1423,2,Vague
DR_56281,554,1907,2,Aggressive
DR_14604,718,3525,2,Normal
DR_70861,479,1730,2,Normal
DR_33368,533,2184,2,Normal
DR_60016,578,1485,2,Normal
DR_16093,556,1913,2,Aggressive
DR_36901,564,1170,2,Normal
DR_45053,495,1488,2,Vague
DR_12203,818,2708,2,Vague
DR_25357,505,1661,2,Vague
DR_55573,508,1396,2,Vague
DR_7297,576,1917,2,Vague
DR_51186,554,1708,2,Normal
DR_67024,548,1630,2,Normal
DR_70157,543,2008,2,Normal
DR_70819,605,2178,2,Normal
DR_19383,561,1834,2,Aggressive
DR_38314,578,1577,2,Normal
DR_72017,547,1374,2,Normal
DR_74685,555,2204,2,Normal
DR_70750,577,1959,2,Normal
DR_38246,540,1707,2,Normal
DR_70618,540,1349,2,Normal
DR_40452,527,1882,2,Normal
DR_64110,559,1246,2,Aggressive
DR_7025,559,2074,2,Normal
DR_18548,535,1127,2,Normal
DR_50818,537,2466,2,Normal
DR_11024,562,1522,2,Normal
DR_69925,580,1768,2,Normal
DR_60105,553,1782,2,Normal
DR_16441,544,2435,2,Vague
DR_46184,559,1826,2,Vague
DR_47501,556,1752,2,Vague
DR_32545,579,2254,2,Vague
DR_48815,559,2067,2,Vague
DR_67133,574,2409,2,Aggressive
DR_20209,523,1600,2,Vague
DR_52339,528,1553,2,Normal
DR_58707,551,1697,2,Vague
DR_69461,582,2036,2,Vague
DR_42937,596,2367,2,Vague
DR_40310,529,1490,2,Vague
DR_10605,534,1740,2,Vague
DR_20443,566,1753,2,Normal
DR_28407,494,1501,2,Vague
DR_66752,563,1610,2,Vague
DR_19942,596,2165,2,Vague
DR_41467,562,1458,2,Vague
DR_58576,588,1838,2,Vague
DR_22707,571,2590,2,Vague
DR_56253,552,1613,2,Vague
DR_23083,550,1902,2,Vague
DR_64883,535,1857,2,Normal
DR_26826,647,2866,2,Normal
DR_60931,1370,16866,6,Normal
DR_20032,775,2883,2,Vague
DR_42403,1736,18706,5,Normal
DR_74633,578,1921,2,Vague
DR_21632,566,1977,2,Vague
DR_58612,529,1101,2,Aggressive
DR_29655,588,2003,2,Normal
DR_19358,537,1770,2,Normal
DR_26918,606,1770,2,Normal
DR_68800,582,1953,2,Normal
DR_26700,577,1706,2,Normal
DR_23636,577,1557,2,Normal
DR_37338,661,2283,2,Normal
DR_72103,551,1808,2,Normal
DR_24031,580,1549,2,Normal
DR_39481,553,1997,2,Normal
DR_37167,564,1955,2,Aggressive
DR_32104,602,1701,2,Normal
DR_13670,600,1804,2,Aggressive
DR_31844,548,952,2,Normal
DR_74305,583,1642,2,Normal
DR_42571,537,1710,2,Aggressive
DR_68981,516,1918,2,Vague
DR_72435,526,1932,2,Normal
DR_70262,600,2410,2,Vague
DR_32298,552,1878,2,Vague
DR_29014,545,2223,2,Normal
DR_44175,579,2152,2,Vague
DR_43476,462,666,2,Vague
DR_69115,555,1294,2,Vague
DR_61540,522,1927,2,Normal
DR_11697,714,4047,2,Vague
DR_44880,476,1644,2,Normal
DR_75095,1417,9729,5,Normal
DR_12100,545,1686,2,Vague
DR_66326,520,1515,2,Normal
DR_45436,565,2185,2,Normal
DR_43350,632,2404,2,Normal
DR_51956,493,1290,2,Vague
DR_38486,567,1423,2,Vague
DR_48977,574,1519,2,Normal
DR_71773,549,1775,2,Normal
DR_53227,567,2203,2,Vague
DR_16692,486,2184,2,Vague
DR_64252,584,2302,2,Vague
DR_63471,558,1632,2,Normal
DR_11280,532,1983,2,Normal
DR_44389,598,1494,2,Vague
DR_20749,499,2111,2,Normal
DR_55613,456,988,2,Normal
DR_59698,537,2094,2,Vague
DR_61452,554,1622,2,Normal
DR_21461,533,1416,2,Normal
DR_59228,582,1235,2,Normal
DR_10090,557,1980,2,Normal
DR_16014,534,1553,2,Normal
DR_25758,538,1519,2,Vague
DR_15129,588,2071,2,Vague
DR_24837,581,1821,2,Vague
DR_72748,580,1429,2,Vague
DR_35322,565,1488,2,Aggressive
DR_46488,554,1676,2,Vague
DR_74508,512,1635,2,Aggressive
DR_32929,565,1567,2,Aggressive
DR_14227,515,493,2,Normal
DR_16523,576,1831,2,Normal
DR_38590,478,1073,2,Aggressive
DR_20759,1714,20563,6,Aggressive
DR_18988,516,1427,2,Normal
DR_29174,528,989,2,Normal
DR_66069,504,1696,2,Normal
DR_20680,1617,7917,5,Normal
DR_62269,565,1108,2,Aggressive
DR_39401,731,4373,3,Aggressive
DR_61537,433,1094,2,Aggressive
DR_44023,545,1992,2,Normal
DR_71947,547,1384,2,Aggressive
DR_14719,566,1560,2,Normal
DR_4791,503,1139,2,Normal
DR_29931,531,1365,2,Normal
DR_27176,558,2180,2,Normal
DR_73524,560,1785,2,Normal
DR_14551,567,1602,2,Normal
DR_55634,571,1434,2,Vague
DR_50695,549,1827,2,Aggressive
DR_74698,594,1722,2,Normal
DR_54514,534,1949,2,Normal
DR_49309,546,1769,2,Aggressive
DR_42119,585,1406,2,Normal
